name;original_price;new_price;link;desc;category;img_uris;attributes;deal;discount;advises;weight
"FEZA Alp Natural Creative (773) morsko-żółty";"None";"39,00zł";"https://www.sklep-ik.pl/produkt/feza-alp-natural-creative-773-morsko-zolty/";"Skład: (orientacyjnie) 40% bawełna, 30% wiskoza, 20% len, 10% jedwab
Motki ręcznie wiązane i ręcznie farbowane. Kolory układają się w paski.
Waga motka: 100 g
Długość: 100 g = ok. 210 m
Zalecany przez producenta rozmiar drutów: 3.75-5.50 mm
Próbka wg producenta: 10 x 10 cm = 20 o. x 28 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze";"ALP NATURAL CREATIVE";"['https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_773.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_773c.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC3.jpg']";"[('Długość w 100 g', '210 m'), ('Przeznaczenie', 'akcesoria domowe, kapelusz, szal, bluzka, chusta, czapka, kocyk, spódnica, sweter, szalik, torba, ubranka dziecięce'), ('Skład', 'bawełna, jedwab, len, wiskoza'), ('Kolor', 'melanż'), ('Grubość', '200m – 499m'), ('Producent', 'Feza')]";"";"-30%";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-40st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"100g"
"FEZA Alp Natural Creative (773) morsko-żółty";"None";"39,00zł";"https://www.sklep-ik.pl/produkt/feza-alp-natural-creative-773-morsko-zolty/";"Skład: (orientacyjnie) 40% bawełna, 30% wiskoza, 20% len, 10% jedwab
Motki ręcznie wiązane i ręcznie farbowane. Kolory układają się w paski.
Waga motka: 100 g
Długość: 100 g = ok. 210 m
Zalecany przez producenta rozmiar drutów: 3.75-5.50 mm
Próbka wg producenta: 10 x 10 cm = 20 o. x 28 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze";"ALP NATURAL CREATIVE";"['https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_773.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_773c.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC3.jpg']";"[('Długość w 100 g', '210 m'), ('Przeznaczenie', 'akcesoria domowe, kapelusz, szal, bluzka, chusta, czapka, kocyk, spódnica, sweter, szalik, torba, ubranka dziecięce'), ('Skład', 'bawełna, jedwab, len, wiskoza'), ('Kolor', 'melanż'), ('Grubość', '200m – 499m'), ('Producent', 'Feza')]";"";"-30%";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-40st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"100g"
"FEZA Alp Natural Creative (774) koralowo-żółty";"None";"39,00zł";"https://www.sklep-ik.pl/produkt/feza-alp-natural-creative-774-koralowo-zolty/";"Skład: (orientacyjnie) 40% bawełna, 30% wiskoza, 20% len, 10% jedwab
Motki ręcznie wiązane i ręcznie farbowane. Kolory układają się w paski.
Waga motka: 100 g
Długość: 100 g = ok. 210 m
Zalecany przez producenta rozmiar drutów: 3.75-5.50 mm
Próbka wg producenta: 10 x 10 cm = 20 o. x 28 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze";"ALP NATURAL CREATIVE";"['https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_774.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_774c.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC3.jpg']";"[('Długość w 100 g', '210 m'), ('Przeznaczenie', 'akcesoria domowe, kapelusz, szal, bluzka, chusta, czapka, kocyk, spódnica, sweter, szalik, torba, ubranka dziecięce'), ('Skład', 'bawełna, jedwab, len, wiskoza'), ('Kolor', 'melanż'), ('Grubość', '200m – 499m'), ('Producent', 'Feza')]";"";"-30%";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-40st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"100g"
"FEZA Alp Natural Creative (774) koralowo-żółty";"None";"39,00zł";"https://www.sklep-ik.pl/produkt/feza-alp-natural-creative-774-koralowo-zolty/";"Skład: (orientacyjnie) 40% bawełna, 30% wiskoza, 20% len, 10% jedwab
Motki ręcznie wiązane i ręcznie farbowane. Kolory układają się w paski.
Waga motka: 100 g
Długość: 100 g = ok. 210 m
Zalecany przez producenta rozmiar drutów: 3.75-5.50 mm
Próbka wg producenta: 10 x 10 cm = 20 o. x 28 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze";"ALP NATURAL CREATIVE";"['https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_774.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_774c.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC3.jpg']";"[('Długość w 100 g', '210 m'), ('Przeznaczenie', 'akcesoria domowe, kapelusz, szal, bluzka, chusta, czapka, kocyk, spódnica, sweter, szalik, torba, ubranka dziecięce'), ('Skład', 'bawełna, jedwab, len, wiskoza'), ('Kolor', 'melanż'), ('Grubość', '200m – 499m'), ('Producent', 'Feza')]";"";"-30%";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-40st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"100g"
"FEZA Alp Natural Creative (776) koralowo-morski";"None";"39,00zł";"https://www.sklep-ik.pl/produkt/feza-alp-natural-creative-776-koralowo-morski/";"Skład: (orientacyjnie) 40% bawełna, 30% wiskoza, 20% len, 10% jedwab
Motki ręcznie wiązane i ręcznie farbowane. Kolory układają się w paski.
Waga motka: 100 g
Długość: 100 g = ok. 210 m
Zalecany przez producenta rozmiar drutów: 3.75-5.50 mm
Próbka wg producenta: 10 x 10 cm = 20 o. x 28 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze";"ALP NATURAL CREATIVE";"['https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_776.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_776c.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC3.jpg']";"[('Długość w 100 g', '210 m'), ('Przeznaczenie', 'akcesoria domowe, kapelusz, szal, bluzka, chusta, czapka, kocyk, spódnica, sweter, szalik, torba, ubranka dziecięce'), ('Skład', 'bawełna, jedwab, len, wiskoza'), ('Kolor', 'melanż'), ('Grubość', '200m – 499m'), ('Producent', 'Feza')]";"";"-30%";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-40st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"100g"
"FEZA Alp Natural Creative (776) koralowo-morski";"None";"39,00zł";"https://www.sklep-ik.pl/produkt/feza-alp-natural-creative-776-koralowo-morski/";"Skład: (orientacyjnie) 40% bawełna, 30% wiskoza, 20% len, 10% jedwab
Motki ręcznie wiązane i ręcznie farbowane. Kolory układają się w paski.
Waga motka: 100 g
Długość: 100 g = ok. 210 m
Zalecany przez producenta rozmiar drutów: 3.75-5.50 mm
Próbka wg producenta: 10 x 10 cm = 20 o. x 28 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze";"ALP NATURAL CREATIVE";"['https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_776.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_776c.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC3.jpg']";"[('Długość w 100 g', '210 m'), ('Przeznaczenie', 'akcesoria domowe, kapelusz, szal, bluzka, chusta, czapka, kocyk, spódnica, sweter, szalik, torba, ubranka dziecięce'), ('Skład', 'bawełna, jedwab, len, wiskoza'), ('Kolor', 'melanż'), ('Grubość', '200m – 499m'), ('Producent', 'Feza')]";"";"-30%";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-40st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"100g"
"FEZA Alp Natural Creative (778) granatowo-żółty";"None";"39,00zł";"https://www.sklep-ik.pl/produkt/feza-alp-natural-creative-778-granatowo-zolty/";"Skład: (orientacyjnie) 40% bawełna, 30% wiskoza, 20% len, 10% jedwab
Motki ręcznie wiązane i ręcznie farbowane. Kolory układają się w paski.
Waga motka: 100 g
Długość: 100 g = ok. 210 m
Zalecany przez producenta rozmiar drutów: 3.75-5.50 mm
Próbka wg producenta: 10 x 10 cm = 20 o. x 28 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze";"ALP NATURAL CREATIVE";"['https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_778.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_778c.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC3.jpg']";"[('Długość w 100 g', '210 m'), ('Przeznaczenie', 'akcesoria domowe, kapelusz, szal, bluzka, chusta, czapka, kocyk, spódnica, sweter, szalik, torba, ubranka dziecięce'), ('Skład', 'bawełna, jedwab, len, wiskoza'), ('Kolor', 'melanż'), ('Grubość', '200m – 499m'), ('Producent', 'Feza')]";"";"-30%";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-40st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"100g"
"FEZA Alp Natural Creative (778) granatowo-żółty";"None";"39,00zł";"https://www.sklep-ik.pl/produkt/feza-alp-natural-creative-778-granatowo-zolty/";"Skład: (orientacyjnie) 40% bawełna, 30% wiskoza, 20% len, 10% jedwab
Motki ręcznie wiązane i ręcznie farbowane. Kolory układają się w paski.
Waga motka: 100 g
Długość: 100 g = ok. 210 m
Zalecany przez producenta rozmiar drutów: 3.75-5.50 mm
Próbka wg producenta: 10 x 10 cm = 20 o. x 28 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze";"ALP NATURAL CREATIVE";"['https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_778.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_778c.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC3.jpg']";"[('Długość w 100 g', '210 m'), ('Przeznaczenie', 'akcesoria domowe, kapelusz, szal, bluzka, chusta, czapka, kocyk, spódnica, sweter, szalik, torba, ubranka dziecięce'), ('Skład', 'bawełna, jedwab, len, wiskoza'), ('Kolor', 'melanż'), ('Grubość', '200m – 499m'), ('Producent', 'Feza')]";"";"-30%";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-40st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"100g"
"FEZA Alp Natural Creative (779) mleczno-zielony";"None";"39,00zł";"https://www.sklep-ik.pl/produkt/feza-alp-natural-creative-779-mleczno-zielony/";"Skład: (orientacyjnie) 40% bawełna, 30% wiskoza, 20% len, 10% jedwab
Motki ręcznie wiązane i ręcznie farbowane. Kolory układają się w paski.
Waga motka: 100 g
Długość: 100 g = ok. 210 m
Zalecany przez producenta rozmiar drutów: 3.75-5.50 mm
Próbka wg producenta: 10 x 10 cm = 20 o. x 28 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze";"ALP NATURAL CREATIVE";"['https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_779.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_779c.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC3.jpg']";"[('Długość w 100 g', '210 m'), ('Przeznaczenie', 'akcesoria domowe, kapelusz, szal, bluzka, chusta, czapka, kocyk, spódnica, sweter, szalik, torba, ubranka dziecięce'), ('Skład', 'bawełna, jedwab, len, wiskoza'), ('Kolor', 'melanż'), ('Grubość', '200m – 499m'), ('Producent', 'Feza')]";"";"-30%";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-40st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"100g"
"FEZA Alp Natural Creative (779) mleczno-zielony";"None";"39,00zł";"https://www.sklep-ik.pl/produkt/feza-alp-natural-creative-779-mleczno-zielony/";"Skład: (orientacyjnie) 40% bawełna, 30% wiskoza, 20% len, 10% jedwab
Motki ręcznie wiązane i ręcznie farbowane. Kolory układają się w paski.
Waga motka: 100 g
Długość: 100 g = ok. 210 m
Zalecany przez producenta rozmiar drutów: 3.75-5.50 mm
Próbka wg producenta: 10 x 10 cm = 20 o. x 28 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze";"ALP NATURAL CREATIVE";"['https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_779.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_779c.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC3.jpg']";"[('Długość w 100 g', '210 m'), ('Przeznaczenie', 'akcesoria domowe, kapelusz, szal, bluzka, chusta, czapka, kocyk, spódnica, sweter, szalik, torba, ubranka dziecięce'), ('Skład', 'bawełna, jedwab, len, wiskoza'), ('Kolor', 'melanż'), ('Grubość', '200m – 499m'), ('Producent', 'Feza')]";"";"-30%";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-40st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"100g"
"FEZA Alp Natural Creative (780) mleczno-lawendowy";"None";"39,00zł";"https://www.sklep-ik.pl/produkt/feza-alp-natural-creative-780-mleczno-lawendowy/";"Skład: (orientacyjnie) 40% bawełna, 30% wiskoza, 20% len, 10% jedwab
Motki ręcznie wiązane i ręcznie farbowane. Kolory układają się w paski.
Waga motka: 100 g
Długość: 100 g = ok. 210 m
Zalecany przez producenta rozmiar drutów: 3.75-5.50 mm
Próbka wg producenta: 10 x 10 cm = 20 o. x 28 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze";"ALP NATURAL CREATIVE";"['https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_780.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_780c.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC3.jpg']";"[('Długość w 100 g', '210 m'), ('Przeznaczenie', 'akcesoria domowe, kapelusz, szal, bluzka, chusta, czapka, kocyk, spódnica, sweter, szalik, torba, ubranka dziecięce'), ('Skład', 'bawełna, jedwab, len, wiskoza'), ('Kolor', 'melanż'), ('Grubość', '200m – 499m'), ('Producent', 'Feza')]";"";"-30%";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-40st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"100g"
"FEZA Alp Natural Creative (780) mleczno-lawendowy";"None";"39,00zł";"https://www.sklep-ik.pl/produkt/feza-alp-natural-creative-780-mleczno-lawendowy/";"Skład: (orientacyjnie) 40% bawełna, 30% wiskoza, 20% len, 10% jedwab
Motki ręcznie wiązane i ręcznie farbowane. Kolory układają się w paski.
Waga motka: 100 g
Długość: 100 g = ok. 210 m
Zalecany przez producenta rozmiar drutów: 3.75-5.50 mm
Próbka wg producenta: 10 x 10 cm = 20 o. x 28 rz.

Prać w pralce, wybierając program do tkanin delikatnych w temperaturze";"ALP NATURAL CREATIVE";"['https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_780.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_780c.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC3.jpg']";"[('Długość w 100 g', '210 m'), ('Przeznaczenie', 'akcesoria domowe, kapelusz, szal, bluzka, chusta, czapka, kocyk, spódnica, sweter, szalik, torba, ubranka dziecięce'), ('Skład', 'bawełna, jedwab, len, wiskoza'), ('Kolor', 'melanż'), ('Grubość', '200m – 499m'), ('Producent', 'Feza')]";"";"-30%";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-40st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"100g"
"FEZA Alp Natural Creative (782) mleczno-fioletowy";"None";"39,00zł";"https://www.sklep-ik.pl/produkt/feza-alp-natural-creative-782-mleczno-fioletowy/";"Skład: (orientacyjnie) 40% bawełna, 30% wiskoza, 20% len, 10% jedwab
Motki ręcznie wiązane i ręcznie farbowane. Kolory układają się w paski.
Waga motka: 100 g
Długość: 100 g = ok. 210 m
Zalecany przez producenta rozmiar drutów: 3.75-5.50 mm
Próbka wg producenta: 10 x 10 cm = 20 o. x 28 rz.

KOLOR ZAPROJEKTOWANY PRZEZ SKLEP-IK

Prać w pralce, wybierając program";"ALP NATURAL CREATIVE";"['https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_782.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_782c.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC1.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC2.jpg', 'https://www.sklep-ik.pl/wp-content/uploads/2023/08/FEZA_ALP_NATURAL_CREATIVE_NOWOSC3.jpg']";"[('Długość w 100 g', '210 m'), ('Przeznaczenie', 'akcesoria domowe, kapelusz, szal, bluzka, chusta, czapka, kocyk, spódnica, sweter, szalik, torba, ubranka dziecięce'), ('Skład', 'bawełna, jedwab, len, wiskoza'), ('Kolor', 'melanż'), ('Grubość', '200m – 499m'), ('Producent', 'Feza')]";"";"-30%";"['https://www.sklep-ik.pl/wp-content/uploads/2014/08/pranie-w-pralce-delikatny-program-max-40st.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/czyszczenie-chemiczne.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wybielac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/nie-wirowac.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/suszyc-rozlozone-na-plasko.png', 'https://www.sklep-ik.pl/wp-content/uploads/2014/08/niska-temp-prasowania-do-110st.png']";"100g"
